"","baseMean","log2FoldChange (cortex over medulla)","lfcSE","stat","pvalue","padj"
"PERM1",12.6739795961419,0.671844834900356,0.454836250958488,1.47711365020831,0.139645175106712,0.290445350391907
"HES4",12.6532149971161,-0.259575515944474,0.449635446498087,-0.57730216326612,0.5637353525877,0.725845873851987
"ISG15",53.2844460902933,-0.602032334233609,0.270118627983783,-2.22877014712866,0.0258292021979781,0.0836341622352258
"AGRN",1649.90420738776,-0.092829554854332,0.303107372781673,-0.306259639950088,0.759406966328216,0.863132779979478
"RNF223",2.24611873449049,-2.28802656364724,0.733980648230899,-3.11728458939896,0.00182525280765246,0.00994392041564697
"C1orf159",42.9728904365755,0.00941736350523878,0.300684886357642,0.0313197102099689,0.975014571643496,0.987756844790515
"LINC01342",16.1703880735957,-0.0195306439813656,0.528089713823505,-0.0369835720524808,0.970498104382336,0.984953245897019
"MIR200B",0.964225077956623,0.225196672916996,0.723457109066226,0.311278540351424,0.755588879799162,NA
"MIR200A",3.69845258976209,-0.727884254289953,0.678786125721389,-1.0723322512174,0.28357082584012,0.473666334238998
"MIR429",5.28650176662082,-1.00303936989943,0.624452979255322,-1.6062688516525,0.108214851100121,0.242538813924756
"TTLL10",8.58868940152886,-1.28988831527889,0.575655923044086,-2.24072794814292,0.0250437026051142,0.0817804698145655
"TNFRSF18",0.691042384207934,0.23066330578501,0.717317299782298,0.321563840513835,0.747783141027265,NA
"TNFRSF4",3.59778159476688,0.0595045159483919,0.638672519697762,0.0931690563053364,0.925769256925275,0.960711824099205
"SDF4",896.223122494353,0.589526856610895,0.178189656202995,3.30842355932996,0.000938227935777097,0.0057300383601109
"B3GALT6",139.786077837257,0.0446446817393326,0.213039103188565,0.209560972944092,0.834010342305381,0.909137206454702
"FAM132A",19.5662480784218,1.83496342423077,0.52017321362297,3.52760076100493,0.000419344123191388,0.00294081587825479
"UBE2J2",243.863355565843,0.565002206066996,0.182152295380193,3.10181216705344,0.00192339958398721,0.0103861455748675
"SCNN1D",51.1674049310959,0.932743016747431,0.295976098269041,3.15141331412367,0.0016248238538935,0.00901837512959676
"ACAP3",288.374652726708,0.467318918911803,0.223989398183336,2.08634391940863,0.036947481002663,0.109634336073204
"MIR6726",0.174731877459073,0.0224082462193628,0.513042828555031,0.0436771454002679,0.965161757156037,NA
"PUSL1",62.0055312287313,0.292447613015306,0.240643883285404,1.21527133381763,0.224262621438683,0.403165595321545
"CPSF3L",634.301820853047,-0.107574779552809,0.140177480687772,-0.767418411466665,0.442832785275482,0.629175381735283
"MIR6727",0.586490412930369,-0.619304111176925,0.674071457043332,-0.918751424208596,0.358225605446986,NA
"CPTP",252.275430076744,-0.36830312210401,0.16186221298623,-2.27541138422062,0.0228812630910032,0.0762449168348951
"TAS1R3",3.45340082738634,-0.604803756061739,0.650564922184069,-0.929659339810851,0.352547493022005,0.545540361376585
"DVL1",428.295089653716,-0.222834487791655,0.171265207705588,-1.30110774264623,0.193221577893267,0.364702015598512
"MIR6808",0.306402194919951,0.198154838655418,0.540988510391957,0.366282896677141,0.714153990634802,NA
"MXRA8",177.48348132549,0.93174533907664,0.182201820833936,5.11380915301531,3.15726352171207e-07,5.78831645647213e-06
"AURKAIP1",422.258170662807,0.474347118392328,0.17681650666937,2.68270834735646,0.00730286470005405,0.0310241030217093
"CCNL2",1161.90256039591,0.453840539198962,0.14716469882297,3.08389540989652,0.00204309408152568,0.0109210434387859
"LOC148413",205.555101802606,0.261431479282592,0.178938369784677,1.46101408880154,0.144011575051644,0.29652237772099
"MRPL20",366.776943944761,0.266646609932727,0.150794469630733,1.76827844274192,0.0770143659498169,0.189749752774307
"ANKRD65",21.252778774183,0.216546155481082,0.375405340035594,0.576832912021311,0.564052334114772,0.726063539316464
"TMEM88B",0.221212657562689,0.470111888801184,0.515808219769556,0.911408292429329,0.362080285980784,NA
"LOC102724312",4.8475191180903,0.326343188825726,0.629808574278714,0.518162505487433,0.604344892582916,0.757171294904883
"VWA1",352.17667659496,0.0369380932231863,0.246221380410253,0.150019844587176,0.880748958723875,0.93581437315483
"ATAD3C",83.084870150812,-0.488553365180227,0.239818660805569,-2.0371782726963,0.0416321803381261,0.120318537420001
"ATAD3B",237.50788303905,0.0151280719856155,0.183736764050375,0.0823355742864166,0.93437986625396,0.9659000962623
"ATAD3A",251.792227990008,0.0494623948902645,0.17419881509736,0.283942200540342,0.776454675486639,0.874438200047647
"TMEM240",1.94719351092162,0.478421048617797,0.732617950883032,0.653029383242864,0.513737335808274,NA
"SSU72",415.868079640518,0.509438633881114,0.140189126946316,3.63393827308873,0.000279127668340027,0.00210043034054486
"C1orf233",35.4700505224601,0.0552374096762691,0.291569077690498,0.189448792422713,0.84974108596765,0.917920317194082
"MIB2",164.702079251697,0.177382481354631,0.222942958263916,0.795640655062309,0.426240929291178,0.615653393000978
"MMP23B",7.60304502802629,-0.570793309458738,0.55509879462702,-1.02827337220623,0.303821252948577,0.495446000893906
"MMP23A",20.6303327823393,-0.521169145688926,0.488345728447101,-1.06721348284585,0.285875445529743,0.475934758976329
"CDK11B",482.304211119993,0.4055385803871,0.173549983158376,2.336724976902,0.0194534889596135,0.0671188218201289
"SLC35E2B",2475.96477223372,-0.185060351426061,0.156528139598067,-1.18228167728345,0.237093953320602,0.418754877070627
"CDK11A",401.29159299244,0.323708155928188,0.195015647617015,1.65990862724979,0.0969328356337815,0.224237348973233
"SLC35E2",2060.76284019809,-0.262457158061556,0.156653144779589,-1.67540305961194,0.0938551767219266,0.219333649329662
"NADK",810.990606560801,-0.011936525673918,0.161874762202205,-0.0737392630668863,0.94121785640584,0.968794638533922
"GNB1",2743.58435511024,0.271769472674373,0.147239799013098,1.84576095930556,0.0649269215848652,0.16774836774667
"CALML6",3.65165087412517,0.92417938351546,0.635968864830303,1.45318337834363,0.146172845887283,0.299410432312271
"TMEM52",8.37882761862052,1.747832331382,0.654726969214125,2.66955908885186,0.00759509080864738,0.0320499737140767
"CFAP74",1.15819887954529,0.890662317372141,0.689113499852549,1.29247550303791,0.19619252410824,NA
"GABRD",0.902902886477885,0.651642036022579,0.706535415718093,0.922306258859334,0.356368850255872,NA
"PRKCZ",329.157638701548,0.925043364975881,0.275410130866484,3.35878481327301,0.000782860023033988,0.00493491950829352
"FAAP20",125.909454369943,-0.0628904265080487,0.23076796100067,-0.272526681066728,0.785217078841141,0.879866670201006
"SKI",451.76949780099,0.319401139059379,0.227235850341184,1.40559308128455,0.159844991696501,0.3199514350253
"MORN1",169.190674018109,0.275001987809959,0.208525747150957,1.31879152367155,0.187238818798898,0.357010037207365
"LOC100129534",49.9407033689833,-0.161591753802918,0.276339268120917,-0.584758564722734,0.558710068987182,0.722463555063335
"RER1",1135.38199795747,0.29233833418318,0.167474131819737,1.74557306854913,0.0808851653945376,0.196614714754562
"PEX10",216.461165469368,0.199971493645826,0.209748873745342,0.953385303458715,0.340394884935008,0.533621444918131
"PLCH2",219.246450358352,1.03061158125051,0.355530083342411,2.89880274423341,0.00374590477776009,0.0179766704775839
"PANK4",224.812385783438,0.0385636553038055,0.210293329951532,0.183380306511355,0.854499626974405,0.920961231692566
"HES5",0.594739862140389,0.0590780658127705,0.566136054913168,0.104353123776637,0.916889121315527,NA
"LOC115110",110.334608550592,-0.539251104938228,0.314963612069389,-1.71210604741041,0.0868771271222741,0.207268691245781
"TNFRSF14",616.629195606526,0.52458576085595,0.203281177367523,2.58059190550399,0.00986310989496122,0.0393961019468259
"LOC100996583",4.69657886275976,-1.37505451462584,0.658388666382809,-2.08851486186784,0.0367514161978364,0.109178080587716
"FAM213B",323.252239839497,-0.548943239122583,0.260660172931434,-2.10597281874351,0.0352067134945134,0.105809278622037
"MMEL1",13.8006721551831,-1.40283707810351,0.491644717714564,-2.85335533477237,0.0043260219484816,0.0202736978820655
"TTC34",4.34336955249971,0.511046984524033,0.609906008044125,0.837911051512482,0.402080661432383,0.593541869032424
"LINC00982",1145.31198665416,-1.25818230535424,0.231216182157688,-5.44158412102906,5.28088453420059e-08,1.16049067541692e-06
"PRDM16",354.425875063442,-0.684617603022674,0.229931971894701,-2.97747893597067,0.00290629614407543,0.0145537796677741
"MIR4251",4.77025425299047,-1.14184240188438,0.675551018311295,-1.69023859180717,0.090982317989231,0.214734062949511
"ARHGEF16",447.83112502617,-0.208136530093839,0.281041993487574,-0.740588719539673,0.45894284975237,0.642642704886413
"MEGF6",169.209462779173,0.0032891989042242,0.290586422591745,0.0113191761503782,0.990968796960949,0.995647015830017
"MIR551A",0.220087333546175,0.469811549727225,0.515651304765469,0.911103191993099,0.362241004764757,NA
"TPRG1L",801.641885217115,0.994049604373767,0.257333601850048,3.86288303286958,0.00011205666947326,0.000964426192653375
"WRAP73",117.536795366441,0.403089077102096,0.187968243443254,2.1444530720626,0.0319966017224634,0.0984815122780457
"TP73",0.829600215489598,0.568880327969751,0.69980939636758,0.812907530139739,0.416271076856181,NA
"TP73-AS1",348.530249971502,0.23539694631012,0.165033586703322,1.42635781608073,0.153765083652176,0.311121250171501
"CCDC27",0.171399043970865,-0.423172224230594,0.504492485348928,-0.838807785091012,0.401577181334261,NA
"SMIM1",17.2160315922576,0.793972960362155,0.417033421351561,1.90385930650108,0.0569285101374229,0.152068243996008
"LRRC47",463.765039409097,0.302718991068261,0.2094416865615,1.44536169488575,0.148356316897273,0.302869011036242
"CEP104",758.117815695031,0.381413966421086,0.161433832552678,2.36266438323346,0.0181440927300375,0.063564382833089
"DFFB",93.7141700459766,0.271990254446982,0.229262143742872,1.1863722898449,0.235475309816319,0.416759158112947
"C1orf174",198.597175642563,0.315930844915143,0.173907958800376,1.81665547163251,0.0692698839120398,0.175482510932558
"LINC01134",17.1813405454738,0.419577202542159,0.453672721553276,0.924845560706447,0.355046247530067,0.547860787031185
"AJAP1",190.947879928116,-0.247944982643632,0.366161008426379,-0.677147421319396,0.498312423748537,0.676017269936697
"MIR4689",0.556956256989889,-0.991932886837213,0.660421069807512,-1.50197038251115,0.133104757974009,NA
"NPHP4",181.70182237385,0.499317520212654,0.208502972520011,2.39477410886663,0.0166306075079672,0.0594861700778221
"KCNAB2",803.063902021182,2.79032774425604,0.552938179647175,5.046364760047,4.50295363536977e-07,7.9251598455233e-06
"CHD5",27.9788893152694,0.00286890301456816,0.365324080068414,0.00785303562259269,0.993734248523023,0.997401916448677
"RPL22",2494.10100968788,-0.0563278221252035,0.134449026405827,-0.418952993792466,0.675250486324365,0.808155294265027
"LOC102724450",10.8185659515123,0.317000947298248,0.497174458610513,0.637605053534311,0.52373080521489,0.69579652368758
"RNF207",356.157971052849,-0.000691598538198557,0.209876124601862,-0.00329527019574299,0.997370759545546,0.999026052832022
"ICMT",1773.29778518229,0.0670639305222089,0.175300653340401,0.382565205800935,0.702042172841014,0.826726754328927
"LINC00337",2.17747790239812,-0.06889506417704,0.725140570663432,-0.0950092533286447,0.924307477077964,0.959797433240695
"GPR153",45.9121078873478,0.39740815606745,0.377563737926793,1.0525591208775,0.292543101044441,0.483472188205896
"ACOT7",489.116776946393,2.11844356322573,0.405866196709834,5.21956147222644,1.79347280696245e-07,3.45972389756894e-06
"HES2",20.3067490611509,0.0280553833041594,0.499847124569521,0.0561279277705584,0.955239895857943,0.976689146783213
"ESPN",349.931907498169,2.19674711378522,0.403810290603913,5.44004738091221,5.32664028815584e-08,1.16923337266919e-06
"TNFRSF25",59.3156684949855,-0.286741523811391,0.379302682717795,-0.755970197091197,0.449667064535962,0.635243948312708
"PLEKHG5",199.245743551463,-0.326843704092972,0.346948573207843,-0.942052307842099,0.346165860098695,0.539128821248206
"NOL9",585.314739370886,0.041787692159097,0.141928766119357,0.294427220792965,0.768431469048185,0.869176632354416
"TAS1R1",1.16486922188799,-0.865280032140197,0.724957556354663,-1.19355957401303,0.232650295421509,NA
"ZBTB48",266.311285935621,0.496765085448694,0.171654230929521,2.89398684063116,0.00380384103318694,0.0181922832021984
"KLHL21",804.137877705086,-0.301941734960457,0.165373793235528,-1.82581368579014,0.0678783311097989,0.173009336517816
"PHF13",206.16663583268,-0.0624504195235679,0.208072269860604,-0.300138118190406,0.76407180461525,0.866669556158782
"THAP3",160.122673527219,-0.137920458566088,0.202528321680702,-0.680993440431149,0.495875641041362,0.674016056354795
"DNAJC11",1425.47653630932,-0.107053571616795,0.145567940605758,-0.735419977580973,0.462083758773709,0.645192698594147
"CAMTA1",462.144557313495,0.408353201602673,0.153308869695675,2.66359801890963,0.00773098850462049,0.0325322920525401
"VAMP3",1025.51086060939,0.0876805929289091,0.166779536090284,0.525727526196284,0.599077535695651,0.752932675327098
"PER3",658.569334739377,-0.517050028937118,0.185790194940739,-2.78297802046035,0.00538624549163001,0.0242387236787211
"TNFRSF9",3.38214517374505,0.331960029781979,0.645153189758175,0.514544506718488,0.60687135184771,0.758686059837707
"PARK7",900.450445825179,0.49067228355895,0.12813379068572,3.8293746008221,0.000128469325647893,0.00108610941113374
"ERRFI1",539.693000166532,0.870914166736463,0.279778884736093,3.11286596041003,0.00185280145640196,0.0100696714064345
"LOC102724539",0.908161366618226,0.353384891254347,0.668945633422396,0.528271467213849,0.59731093236951,NA
"SLC45A1",35.2801265122568,1.45434440988133,0.376971682657321,3.8579672606427,0.000114333958302419,0.000981437485121158
"RERE",2784.0863848184,0.320378227099546,0.194880517515401,1.64397257963063,0.100181866483821,0.229230586659794
"LOC102724552",4.59093452310881,0.340010724309648,0.624895837713236,0.544107839722367,0.586367265929313,0.742630728777228
"ENO1",16294.4066751149,-0.488440918641036,0.181160268888957,-2.69618124126559,0.00701394920929249,0.0300575893013673
"MIR6728",5.07144537004118,-0.30111401901987,0.593001812450445,-0.507779255809667,0.611608159199881,0.762029128675385
"ENO1-AS1",2.34767887052233,0.0181675983680953,0.725648011838502,0.0250363786184239,0.98002594675393,0.989701840811668
"SLC2A7",1.15730590457229,-0.205185734025334,0.718317833891994,-0.285647556477325,0.77514807551171,NA
"SLC2A5",327.374639496649,1.54767896015795,0.611117287958534,2.53253997334627,0.0113239457534919,0.0440363173492297
"GPR157",26.5010825701255,0.0313486568239502,0.332206890492623,0.0943648603358705,0.924819328600561,0.960023457427579
"MIR34A",0.76541593670556,-0.369479828839133,0.660593988395334,-0.559314549223564,0.575947067607371,NA
"H6PD",1389.37335299522,0.464279116295032,0.163009123592326,2.84817871578869,0.00439702250426728,0.0205376194259431
"SPSB1",159.144257239538,1.16602498967678,0.230675156444146,5.05483558633289,4.30761696667937e-07,7.6536424870764e-06
"LOC100506022",67.4549918573791,2.01179118352758,0.494388870530539,4.06924852772006,4.71650157710942e-05,0.00045672156716025
"SLC25A33",187.143782425297,-0.448630927022123,0.245440395165449,-1.82786100356344,0.067570414953605,0.172516459093961
"TMEM201",163.206930951983,-0.187220085026882,0.227902114147022,-0.821493410570575,0.411365275935333,0.602478713159688
"PIK3CD",223.125088120073,0.735227550635588,0.247735464059554,2.96779289726094,0.00299946355145264,0.0149553084638255
"PIK3CD-AS2",20.6895252791019,0.590419526318566,0.369411392706786,1.59827102784348,0.109982672295626,0.245017718005275
"CLSTN1",2601.0733039186,0.50250325821932,0.212712546449446,2.36235834043173,0.0181590800373684,0.0636055075369719
"CTNNBIP1",306.999892533284,0.699441410286838,0.231050470394108,3.02722348538735,0.00246811408743468,0.0126872338755503
"LZIC",319.649420315389,-0.0360340803504147,0.166647102962261,-0.216229863645304,0.828808576306361,0.905786555262254
"NMNAT1",354.708366767673,0.0423346821491483,0.17217106986905,0.245887315339024,0.805769463330669,0.891857891012691
"MIR5697",2.56773022406724,-0.669643657266873,0.702727120507669,-0.952921322835961,0.340629935536721,0.533733525752961
"RBP7",95.8393403876968,-1.85664236645888,0.322168727553662,-5.76295030419932,8.26561392335465e-09,2.26667675937372e-07
"UBE4B",1114.02714974273,0.310144435863874,0.126521944231575,2.45130943685319,0.0142337532038615,0.0527444001804282
"KIF1B",3050.95409810212,0.4587456141338,0.148916927097105,3.08054714179446,0.00206620643201703,0.0110205180983093
"MIR1273D",0.682928726944608,-0.0791686075629663,0.700846355749454,-0.112961431437147,0.910061132695884,NA
"RNU6-1",205.207549367398,0.145210436333559,0.283602708843781,0.512020625351453,0.608636574616751,0.760116349725475
"RNU6-2",205.207549367398,0.145210436333559,0.283602708843781,0.512020625351453,0.608636574616751,0.760116349725475
"RNU6-7",205.207549367398,0.145210436333559,0.283602708843781,0.512020625351453,0.608636574616751,0.760116349725475
"RNU6-9",205.207549367398,0.145210436333559,0.283602708843781,0.512020625351453,0.608636574616751,0.760116349725475
"RNU6-8",205.207549367398,0.145210436333559,0.283602708843781,0.512020625351453,0.608636574616751,0.760116349725475
"PGD",730.728216704469,0.400115826433082,0.143944319836846,2.77965693183721,0.00544163533243732,0.0244038524528453
"APITD1-CORT",123.22977336527,0.934193272969155,0.229327101422666,4.07362787552689,4.62864182161287e-05,0.000449324773758949
"APITD1",134.966893686378,0.839756113908951,0.22485952688211,3.73458098730779,0.000188027978208216,0.00149718902534237
"CORT",11.9185802662565,0.837759530890187,0.454102675614898,1.84486807913162,0.0650567311221029,0.168016783773878
"DFFA",458.026730252945,0.347407593652365,0.149023329743193,2.33122957493327,0.0197412574480431,0.0679356193919331
"PEX14",192.581927507576,0.403065756807662,0.215518841948416,1.87021122220087,0.0614544919374326,0.160823169224129
"CASZ1",460.176466553574,-0.114060996815606,0.253305429181385,-0.450290375473675,0.652501077882689,0.792310938720237
"C1orf127",1.45183699472565,0.39720033168766,0.730109419679434,0.544028498991366,0.586421861632819,NA
"TARDBP",1237.0583028669,0.251639530980993,0.134696790999943,1.86819247224011,0.0617352476849843,0.16147156688111
"SRM",126.83476287391,0.605684025481952,0.244891750897123,2.47327246942015,0.0133882026034589,0.0503070402609744
"EXOSC10",740.826004297577,-0.19393594612738,0.133020096812443,-1.45794470741386,0.144855784269308,0.297675364017653
"MTOR",2866.28131494793,-0.450230318949313,0.127397306349509,-3.53406466628208,0.000409220944339912,0.00287890131818735
"MTOR-AS1",0.189158809641678,0.0273788646583237,0.516346929627116,0.0530241647376418,0.957712654117016,NA
"ANGPTL7",13.5191286396533,1.71192036688102,0.608845406024044,2.81174884452264,0.00492729605642638,0.022509672604953
"UBIAD1",196.566678932402,-0.140475752518917,0.212010750175648,-0.662587875390919,0.507594537549018,0.683542025117591
"PTCHD2",2.65002088315106,-0.260874524277667,0.732131145455695,-0.356322123292942,0.721599343183073,0.839747306782436
"FBXO2",159.656799403786,-1.6314937384176,0.215198505533363,-7.58134325502864,3.4199544760953e-14,3.43398505856133e-12
"FBXO44",474.437302081874,-0.473483003692579,0.231633380315873,-2.0441052280414,0.0409431527932133,0.118827583306911
"FBXO6",78.6330012294781,0.595043350452421,0.298378870353384,1.99425431749803,0.0461242688435791,0.130075354163514
"MAD2L2",140.486654679243,0.316379120835218,0.208503972329417,1.51737694635078,0.129171541025114,0.274344155903214
"DRAXIN",1.24921066397381,1.13401046218698,0.733718513339111,1.54556610140061,0.122209393304455,NA
"AGTRAP",317.16490620735,0.867092888499365,0.242455309943531,3.57629984965606,0.000348491907308058,0.0025225403124184
"C1orf167",4.75249800306196,1.02966048544331,0.638669841149044,1.61219525191737,0.106919458175109,0.240188502876162
"MTHFR",1174.40777328071,1.37542740064148,0.211970950161568,6.48875423539453,8.65490126274799e-11,3.94099922615362e-09
"CLCN6",580.593263070928,0.490246131048296,0.176931895517606,2.770818283578,0.0055915622268843,0.0249277751371573
"NPPA-AS1",95.3157452687452,0.407708261277674,0.202116572887369,2.0171936197675,0.0436753116462029,0.124823033430543
"RNU5E-1",5.58995600996769,-0.342706206645473,0.612261359656356,-0.559738420921784,0.575657871650624,0.734962253972301
"KIAA2013",570.450351233923,0.46528543593168,0.215577420039131,2.15832175673696,0.0309028243112354,0.0957552302601661
"PLOD1",1359.97595128541,1.0952111131994,0.224548752586692,4.87738676159676,1.07500524713239e-06,1.70572145371574e-05
"MFN2",2262.55056393614,0.135980226055395,0.126432108751154,1.07551971883213,0.282142108678382,0.471924012294782
"MIIP",108.849105499186,0.431345999532846,0.30780389665214,1.40136627321624,0.161104572388502,0.321847518351889
"MIR6729",0.23185260336897,0.017055286922625,0.521944987435193,0.0326764071563053,0.973932638203771,NA
"TNFRSF8",7.89237472983638,0.900639462248877,0.533762636123047,1.68734077902233,0.0915378440454462,0.215598752185129
"TNFRSF1B",227.705585196426,-0.0599652953216397,0.19062373430302,-0.314574129716279,0.75308502412883,0.859589878304914
"MIR4632",0.634245612064728,-0.211779918883401,0.647222627927226,-0.327213403464648,0.743506483911537,NA
"VPS13D",6044.51788640879,-0.220589707520646,0.150377756164656,-1.46690383702169,0.142402216592704,0.29480179751376
"SNORA59A",91.7935715439248,0.257395714781557,0.20079258773476,1.28189848881059,0.199878258158684,0.372902934230302
"SNORA59B",91.7935715439248,0.257395714781557,0.20079258773476,1.28189848881059,0.199878258158684,0.372902934230302
"DHRS3",752.997323701234,0.421883316338963,0.178223316432397,2.36716118173567,0.0179251243663683,0.0630560916232915
"MIR6730",4.30794396372375,0.0324723040830787,0.621454311773849,0.0522521180847411,0.958327805393167,0.978310254634471
"AADACL4",5.59822605507935,0.125974782319707,0.552771830003978,0.227896530687535,0.819726679874152,0.900131702761252
"HNRNPCL1",0.18318232725748,0.444698830378136,0.505581801985393,0.879578395883372,0.379087746651559,NA
"HNRNPCL3",1.42628388002591,-0.280635219237113,0.733296910058822,-0.382703398020048,0.701939694676139,NA
"HNRNPCL4",1.42628388002591,-0.280635219237113,0.733296910058822,-0.382703398020048,0.701939694676139,NA
"LOC649324",0.806539321607308,1.01780810729148,0.655075867276304,1.55372554254419,0.120249897637414,NA
"LOC645354",0.806539321607308,1.01780810729148,0.655075867276304,1.55372554254419,0.120249897637414,NA
"HNRNPCL2",1.15989050434553,-0.191928508415785,0.706832407431063,-0.271533260781487,0.78598092184767,NA
"LRRC38",0.197914021468784,0.452558243411317,0.508823776086023,0.88942039401635,0.373777188559716,NA
"PDPN",41.5513618941386,1.37188415887205,0.370492297976838,3.70286822793226,0.000213175621224138,0.00166959146542745
"PRDM2",976.101974757398,-0.339862694779389,0.193935067367807,-1.75245611529773,0.0796954095828045,0.194377152110396
"KAZN",590.394826312619,-0.246264148211072,0.243538093323426,-1.01119354615307,0.311923804123014,0.503992358209232
"TMEM51-AS1",215.060625444698,0.190543509063384,0.297467574017387,0.640552200329058,0.521813663854701,0.694417488690405
"TMEM51",400.159138621648,0.16524881309277,0.170885801223186,0.967013127538585,0.333537471174082,0.526313998300681
"C1orf195",0.612292200077797,-0.603496291792285,0.677818628179512,-0.890350702536987,0.373277604051653,NA
"FHAD1",23.2405491460879,-0.338536334184494,0.396308378738013,-0.854224518952928,0.392980600242508,0.585716689712134
"EFHD2",151.61151189767,0.427321678041996,0.216172671392931,1.97676087031957,0.0480686666608784,0.134233586782843
"CTRC",0.48732545161112,-0.102750005446012,0.584520068133185,-0.175785248527343,0.860462659143198,NA
"CASP9",257.481135182575,0.579543348681599,0.201284042108854,2.87923147115747,0.00398645624697905,0.0189361507316472
"DNAJC16",923.277923448145,0.252269699683379,0.158907379515188,1.58752664887579,0.112393416307328,0.248943788608313
"AGMAT",2226.67248338169,2.06089797748059,0.63362812697259,3.25253550111064,0.00114380306621832,0.00675789500197786
"DDI2",498.489093613488,0.461312362090552,0.156768242823767,2.94263910713819,0.00325427543482061,0.0160218036242865
"RSC1A1",368.048824718134,0.376852250597947,0.144344925424575,2.6107758862286,0.00903370735297289,0.0367733866884011
"PLEKHM2",631.210839418244,0.305852646979117,0.192838494383818,1.58605597889786,0.112726611602637,0.249568866483451
"SLC25A34",81.7215894810889,0.765315931621929,0.252030892602123,3.0365957272949,0.00239266121074072,0.0123773597110445
"TMEM82",60.9499160077632,1.77530594676048,0.694696636675806,2.55551251155541,0.0106031549148939,0.0417306076851502
"FBLIM1",465.778111544748,-1.09585645814832,0.21365963587452,-5.12898214799875,2.91312963589512e-07,5.37597344682625e-06
"UQCRHL",250.821445678325,-0.512178313187542,0.193233783150919,-2.65056298560134,0.00803577424337882,0.033476693550076
"FLJ37453",37.823430362918,0.0569381076359122,0.31878211098794,0.17861136391705,0.858242870867474,0.9227607166869
"SPEN",2720.70271814463,0.0760706687344912,0.182685342113623,0.416402694679128,0.677115356956399,0.809415819680569
"MIR5096",4.09137935839741,-0.0185921674302999,0.649150088545061,-0.0286407839394592,0.977151084534745,0.988714703901107
"ZBTB17",215.346947229815,-0.0309350557175772,0.179406904867001,-0.17242957142876,0.863099825695399,0.926050445893797
"C1orf64",30.8361980403531,1.86344813326306,0.390047314697956,4.77749253242795,1.77494639909282e-06,2.65554347617477e-05
"HSPB7",372.340873747879,-3.1713920568693,0.187224560710727,-16.9389744851333,2.32136138615457e-64,7.57537599015108e-61
"CLCNKA",4717.82593542905,-1.99001695911957,0.203526201517432,-9.77769419505985,1.40371964465454e-22,5.57289051604542e-20
"CLCNKB",4453.87320163399,0.302308347006576,0.202074527024786,1.49602402369842,0.134647394905146,0.282360071997725
"FAM131C",189.423020384288,-2.69788404648385,0.286055459645567,-9.43133212638774,4.04913334146509e-21,1.32136718043144e-18
"EPHA2",356.689943709946,-0.948575153035661,0.252940001678231,-3.75019825548336,0.000176694814305484,0.001426674005815
"ARHGEF19",71.3140677397795,-0.639756861062932,0.264668000269782,-2.41720517935985,0.0156401981935556,0.0566682236546668
"RSG1",65.1437366757298,0.0176376497334405,0.244906414458324,0.0720179166088846,0.942587649481983,0.969117106535246
"FBXO42",590.138993677743,-0.31665618698276,0.150019199186392,-2.11077107930252,0.0347919930928085,0.104868723022966
"SZRD1",1313.77281380442,0.207459813808743,0.154312271057309,1.34441553084068,0.178814054381113,0.346103122260004
"SPATA21",0.479396607443218,-0.465765419360887,0.645677471120519,-0.721359254726033,0.470688508641057,NA
"NECAP2",498.423942100124,0.13807996053968,0.139701443383026,0.98839322769987,0.322960102944489,0.515199512437111
"CROCCP3",184.965970044854,-0.270747866867795,0.242259481219587,-1.11759451272987,0.263740213420557,0.450710110838216
"RNU1-1",19979.5390204267,0.414352463873248,0.299545380188917,1.38327108771273,0.166581759708522,0.329528273903097
"RNU1-2",19979.5390204267,0.414352463873248,0.299545380188917,1.38327108771273,0.166581759708522,0.329528273903097
"RNU1-3",19979.5390204267,0.414352463873248,0.299545380188917,1.38327108771273,0.166581759708522,0.329528273903097
"RNU1-28P",19979.5390204267,0.414352463873248,0.299545380188917,1.38327108771273,0.166581759708522,0.329528273903097
"RNVU1-18",19979.5390204267,0.414352463873248,0.299545380188917,1.38327108771273,0.166581759708522,0.329528273903097
"RNU1-27P",19979.5390204267,0.414352463873248,0.299545380188917,1.38327108771273,0.166581759708522,0.329528273903097
"RNU1-4",19979.5390204267,0.414352463873248,0.299545380188917,1.38327108771273,0.166581759708522,0.329528273903097
"FAM231B",0.188291050550729,-0.432995680610136,0.508457900001252,-0.851586101049997,0.394443856539651,NA
"NBPF1",1741.20435394791,-0.0448847445071031,0.183086445182621,-0.245156021584954,0.806335627117833,0.892131523928754
"CROCCP2",253.735975940096,0.0634019407396501,0.223233087728646,0.284016770922056,0.776397528316456,0.874424136004384
"MST1P2",863.326895366444,-1.01999138185787,0.175546254286987,-5.81038533690591,6.23292106742832e-09,1.76427453863695e-07
"ESPNP",30.7527570701285,0.385020592515427,0.450713461652748,0.854246933525287,0.39296818331568,0.585716689712134
"MST1L",1768.37071626406,-1.24561381217535,0.177164760021622,-7.03082154726104,2.0532096786831e-12,1.34006151695384e-10
"CROCC",213.839197739464,0.351713254849996,0.260245809347997,1.3514655845224,0.176546337158024,0.343104444819266
"MFAP2",23.2630705200513,-1.2696020771744,0.441953203521257,-2.87270703562925,0.00406971320375008,0.0192928144295159
"ATP13A2",380.368948306756,0.0628307288264861,0.242737332757691,0.25884246198423,0.79575679409578,0.886096339217432
